M,4381,S,5,1.67
A,6318,B,7,1.45
M,6318,B,7,1.46
A,8260,B,9,1.05
M,8260,B,9,1.06
A,1309,S,2,1.14
M,1309,S,2,1.15
A,4502,B,6,1.64
M,4502,B,6,1.65
A,4560,B,6,1.45
M,4560,B,6,1.46
A,8898,B,10,1.48
M,8898,B,10,1.49
A,9507,S,11,1.2
M,9507,S,11,1.21
A,9798,B,11,1.24
M,9798,B,11,1.25
A,6595,S,8,1.47
M,6595,S,8,1.48
A,1271,S,2,1.77
M,1271,S,2,1.78
A,4507,S,6,1.5
M,4507,S,6,1.51
A,3554,B,5,1.25
M,3554,B,5,1.26
A,9398,B,10,1.75
M,9398,B,10,1.76
A,2747,S,4,1.28
M,2747,S,4,1.29
A,8755,S,10,1.11
M,8755,S,10,1.12
A,5962,B,7,1.69
M,5962,B,7,1.7
A,9997,S,11,1.8
M,9997,S,11,1.81
A,2551,S,4,1.62
M,2551,S,4,1.63
A,1936,B,3,1.82
M,1936,B,3,1.83
A,1413,S,2,1.44
M,1413,S,2,1.45
A,3115,S,4,1.22
M,3115,S,4,1.23
A,2032,B,3,1.36
M,2032,B,3,1.37
A,2138,B,3,1.88
M,2138,B,3,1.89
A,1012,B,2,1.76
M,1012,B,2,1.77
A,9304,B,10,1.8
M,9304,B,10,1.81
A,6005,S,7,1.5
M,6005,S,7,1.51
A,4082,B,5,1.65
M,4082,B,5,1.66
A,585,S,2,1.01
M,585,S,2,1.02
A,1839,S,3,1.03
M,1839,S,3,1.04
A,4981,S,6,1.65
M,4981,S,6,1.66
A,7023,S,8,1.05
M,7023,S,8,1.06
A,4364,B,5,1.63
M,4364,B,5,1.64
A,1813,S,3,1.43
M,1813,S,3,1.44
A,5309,S,6,1.67
M,5309,S,6,1.68
A,4818,B,6,1.29
M,4818,B,6,1.3
A,9425,S,10,1.57
M,9425,S,10,1.58
A,1886,B,3,1.28
M,1886,B,3,1.29
A,2041,S,3,1.61
M,2041,S,3,1.62
A,9433,S,10,2
M,9433,S,10,2.01
A,1917,S,3,1.39
M,1917,S,3,1.4
A,8375,S,9,1.85
M,8375,S,9,1.86
A,6391,S,7,1.84
M,6391,S,7,1.85
A,5902,B,7,1.62
M,5902,B,7,1.63
A,9439,S,10,1.74
M,9439,S,10,1.75
A,3721,S,5,1.59
M,3721,S,5,1.6
A,2753,S,4,1.61
M,2753,S,4,1.62
A,2324,B,3,1.29
M,2324,B,3,1.3
A,3688,B,5,1.99
M,3688,B,5,2
A,182,B,1,1.14
M,182,B,1,1.15
A,7264,B,8,1.26
M,7264,B,8,1.27
A,393,S,1,1.38
M,393,S,1,1.39
A,2025,S,3,1.3
M,2025,S,3,1.31
A,5295,S,6,1.6
M,5295,S,6,1.61
A,3400,B,4,1.71
M,3400,B,4,1.72
A,6697,S,8,1.94
M,6697,S,8,1.95
A,1529,S,3,1.13
M,1529,S,3,1.14
A,9796,B,11,2
M,9796,B,11,2.01
A,8660,B,10,1.94
M,8660,B,10,1.95
A,7743,S,9,1.9
M,7743,S,9,1.91
A,1085,S,2,1.44
M,1085,S,2,1.45
A,6107,S,7,1.83
M,6107,S,7,1.84
A,7064,B,8,1.46
M,7064,B,8,1.47
A,1964,B,3,1.19
M,1964,B,3,1.2
A,5049,S,6,1.66
M,5049,S,6,1.67
A,7612,B,9,1.21
M,7612,B,9,1.22
A,8061,S,9,1.1
M,8061,S,9,1.11
A,5375,S,6,1.59
M,5375,S,6,1.6
A,5626,B,7,1.26
M,5626,B,7,1.27
A,1943,S,3,1.33
M,1943,S,3,1.34
A,2972,B,4,1.97
M,2972,B,4,1.98
A,9089,S,10,1.47
M,9089,S,10,1.48
A,5950,B,7,1.2
M,5950,B,7,1.21
A,6605,S,8,1.25
M,6605,S,8,1.26
A,6270,B,7,1.34
M,6270,B,7,1.35
A,7775,S,9,1.52
M,7775,S,9,1.53
A,6727,S,8,1.31
M,6727,S,8,1.32
A,7399,S,8,1.11
M,7399,S,8,1.12
A,2178,B,3,1.88
M,2178,B,3,1.89
A,4456,B,5,1.17
M,4456,B,5,1.18
A,6138,B,7,1.08
M,6138,B,7,1.09
A,3425,S,4,1.15
M,3425,S,4,1.16
A,3508,B,5,2
M,3508,B,5,2.01
A,720,B,2,1.97
M,720,B,2,1.98
A,5123,S,6,1.93
M,5123,S,6,1.94
A,8618,B,10,1.74
M,8618,B,10,1.75
A,159,S,1,1.59
M,159,S,1,1.6
A,3201,S,4,1.57
M,3201,S,4,1.58
A,7387,S,8,2
M,7387,S,8,2.01
A,9047,S,10,1.36
M,9047,S,10,1.37
A,2824,B,4,1.19
M,2824,B,4,1.2
A,2081,S,3,1.16
M,2081,S,3,1.17
A,3795,S,5,1.34
M,3795,S,5,1.35
A,6321,S,7,1.64
M,6321,S,7,1.65
A,7518,B,9,1.09
M,7518,B,9,1.1
A,2059,S,3,1.07
M,2059,S,3,1.08
A,349,S,1,1.2
M,349,S,1,1.21
A,1023,S,2,1.09
M,1023,S,2,1.1
A,4209,S,5,1.54
M,4209,S,5,1.55
A,6159,S,7,1.53
M,6159,S,7,1.54
A,6046,B,7,1.87
M,6046,B,7,1.88
A,5656,B,7,1.68
M,5656,B,7,1.69
A,6082,B,7,1.09
M,6082,B,7,1.1
A,723,S,2,1.78
M,723,S,2,1.79
A,1506,B,3,1.65
M,1506,B,3,1.66
A,5202,B,6,1.34
M,5202,B,6,1.35
A,3533,S,5,1.01
M,3533,S,5,1.02
A,6281,S,7,1.75
M,6281,S,7,1.76
A,2455,S,3,1.49
M,2455,S,3,1.5
A,4693,S,6,1.73
M,4693,S,6,1.74
A,2599,S,4,1.64
M,2599,S,4,1.65
A,7857,S,9,1.93
M,7857,S,9,1.94
A,1387,S,2,1.86
M,1387,S,2,1.87
A,1787,S,3,1.11
M,1787,S,3,1.12
A,4691,S,6,1.9
M,4691,S,6,1.91
A,9787,S,11,1.35
M,9787,S,11,1.36
A,767,S,2,1.7
M,767,S,2,1.71
A,8571,S,10,1.33
M,8571,S,10,1.34
A,6872,B,8,1.24
M,6872,B,8,1.25
A,2307,S,3,1.99
M,2307,S,3,2
A,7126,B,8,1.38
M,7126,B,8,1.39
A,5702,B,7,1.31
M,5702,B,7,1.32
A,7561,S,9,1.57
M,7561,S,9,1.58
A,4374,B,5,1.61
M,4374,B,5,1.62
A,3817,S,5,1.34
M,3817,S,5,1.35
A,2394,B,3,1.15
M,2394,B,3,1.16
A,6357,S,7,1.85
M,6357,S,7,1.86
A,7659,S,9,1.9
M,7659,S,9,1.91
A,5870,B,7,1.43
M,5870,B,7,1.44
A,9985,S,11,1.5
M,9985,S,11,1.51
A,8757,S,10,1.94
M,8757,S,10,1.95
A,3406,B,4,1.76
M,3406,B,4,1.77
A,5093,S,6,1.84
M,5093,S,6,1.85
A,8942,B,10,1.25
M,8942,B,10,1.26
A,8194,B,9,1.49
M,8194,B,9,1.5
A,3648,B,5,1.41
M,3648,B,5,1.42
A,7333,S,8,1.5
M,7333,S,8,1.51
A,9445,S,10,1.61
M,9445,S,10,1.62
A,398,B,1,1.32
M,398,B,1,1.33
A,9501,S,11,1.38
M,9501,S,11,1.39
A,7236,B,8,1.83
M,7236,B,8,1.84
A,3725,S,5,1.56
M,3725,S,5,1.57
A,2903,S,4,1.74
M,2903,S,4,1.75
A,8493,S,9,1.47
M,8493,S,9,1.48
A,9690,B,11,1.2
M,9690,B,11,1.21
A,2151,S,3,1.55
M,2151,S,3,1.56
A,7797,S,9,1.41
M,7797,S,9,1.42
A,2028,B,3,1.73
M,2028,B,3,1.74
A,8862,B,10,1.07
M,8862,B,10,1.08
A,7263,S,8,1.69
M,7263,S,8,1.7
A,8985,S,10,1.61
M,8985,S,10,1.62
A,403,S,1,1.5
M,403,S,1,1.51
A,528,B,2,1.76
M,528,B,2,1.77
A,6476,B,7,1.83
M,6476,B,7,1.84
A,1368,B,2,1.36
M,1368,B,2,1.37
A,848,B,2,1.65
M,848,B,2,1.66
A,1929,S,3,1.15
M,1929,S,3,1.16
A,7091,S,8,1.23
M,7091,S,8,1.24
A,514,B,2,1.62
M,514,B,2,1.63
A,4014,B,5,1.64
M,4014,B,5,1.65
A,7365,S,8,1.81
M,7365,S,8,1.82
A,46,B,1,1.68
M,46,B,1,1.69
A,8877,S,10,1.49
M,8877,S,10,1.5
A,8754,B,10,1.17
M,8754,B,10,1.18
A,3211,S,4,1.12
M,3211,S,4,1.13
A,3376,B,4,1.02
M,3376,B,4,1.03
A,4719,S,6,1.65
M,4719,S,6,1.66
A,2760,B,4,1.7
M,2760,B,4,1.71
A,5129,S,6,1.93
M,5129,S,6,1.94
A,7346,B,8,1.61
M,7346,B,8,1.62
A,7121,S,8,1.79
M,7121,S,8,1.8
A,2788,B,4,1.48
M,2788,B,4,1.49
A,5344,B,6,1.51
M,5344,B,6,1.52
A,463,S,1,1.44
M,463,S,1,1.45
A,4140,B,5,1.96
M,4140,B,5,1.97
A,7049,S,8,1.97
M,7049,S,8,1.98
A,1845,S,3,1.22
M,1845,S,3,1.23
A,7182,B,8,1.54
M,7182,B,8,1.55
A,7632,B,9,1.02
M,7632,B,9,1.03
A,8899,S,10,1.54
M,8899,S,10,1.55
A,9344,B,10,1.76
M,9344,B,10,1.77
A,3600,B,5,1.32
M,3600,B,5,1.33
A,1013,S,2,1.86
M,1013,S,2,1.87
A,1957,S,3,1.96
M,1957,S,3,1.97
A,5998,B,7,1.69
M,5998,B,7,1.7
A,7265,S,8,1.81
M,7265,S,8,1.82
A,4370,B,5,1.07
M,4370,B,5,1.08
A,3924,B,5,1.83
M,3924,B,5,1.84
A,3156,B,4,1.72
M,3156,B,4,1.73
A,1599,S,3,1.13
M,1599,S,3,1.14
A,8793,S,10,1.87
M,8793,S,10,1.88
A,6515,S,8,1.52
M,6515,S,8,1.53
A,9441,S,10,1.91
M,9441,S,10,1.92
A,4846,B,6,1.12
M,4846,B,6,1.13
A,9186,B,10,1.66
M,9186,B,10,1.67
A,5022,B,6,1.95
M,5022,B,6,1.96
A,9170,B,10,1.4
M,9170,B,10,1.41
A,5827,S,7,1.01
M,5827,S,7,1.02
A,1531,S,3,1.29
M,1531,S,3,1.3
A,4515,S,6,1.71
M,4515,S,6,1.72
A,2111,S,3,1.73
M,2111,S,3,1.74
A,902,B,2,1.82
M,902,B,2,1.83
A,2359,S,3,1.41
M,2359,S,3,1.42
A,6477,S,7,1.18
M,6477,S,7,1.19
A,587,S,2,1.83
M,587,S,2,1.84
A,9785,S,11,1.53
M,9785,S,11,1.54
A,7426,B,8,1.61
M,7426,B,8,1.62
A,9038,B,10,1.24
M,9038,B,10,1.25
A,4016,B,5,1.68
M,4016,B,5,1.69
A,5569,S,7,1.52
M,5569,S,7,1.53
A,5603,S,7,1.44
M,5603,S,7,1.45
A,7548,B,9,1.66
M,7548,B,9,1.67
A,9190,B,10,1.23
M,9190,B,10,1.24
A,4037,S,5,1.7
M,4037,S,5,1.71
A,8233,S,9,1.27
M,8233,S,9,1.28
A,4838,B,6,1.96
M,4838,B,6,1.97
A,5319,S,6,1.08
M,5319,S,6,1.09
A,2508,B,4,1.87
M,2508,B,4,1.88
A,8563,S,10,1.92
M,8563,S,10,1.93
A,5838,B,7,1.16
M,5838,B,7,1.17
A,2485,S,3,1.14
M,2485,S,3,1.15
A,6181,S,7,1.89
M,6181,S,7,1.9
A,4837,S,6,1.43
M,4837,S,6,1.44
A,6290,B,7,1.27
M,6290,B,7,1.28
A,991,S,2,1.11
M,991,S,2,1.12
A,185,S,1,1.77
M,185,S,1,1.78
A,8243,S,9,1.43
M,8243,S,9,1.44
A,7806,B,9,1.94
M,7806,B,9,1.95
A,6647,S,8,1.05
M,6647,S,8,1.06
A,7870,B,9,1.65
M,7870,B,9,1.66
A,2596,B,4,1.27
M,2596,B,4,1.28
A,4253,S,5,1.92
M,4253,S,5,1.93
A,365,S,1,1.63
M,365,S,1,1.64
A,9123,S,10,1.15
M,9123,S,10,1.16
A,2907,S,4,1.76
M,2907,S,4,1.77
A,907,S,2,1.23
M,907,S,2,1.24
A,9029,S,10,1.01
M,9029,S,10,1.02
A,9059,S,10,1.91
M,9059,S,10,1.92
A,8328,B,9,1.02
M,8328,B,9,1.03
A,708,B,2,1.19
M,708,B,2,1.2
A,2538,B,4,1.97
M,2538,B,4,1.98
A,8752,B,10,1.52
M,8752,B,10,1.53
A,1051,S,2,1.34
M,1051,S,2,1.35
A,3809,S,5,1.13
M,3809,S,5,1.14
A,784,B,2,1.49
M,784,B,2,1.5
A,4481,S,5,1.8
M,4481,S,5,1.81
A,3574,B,5,1.59
M,3574,B,5,1.6
A,8972,B,10,1.52
M,8972,B,10,1.53
A,967,S,2,1.42
M,967,S,2,1.43
A,5148,B,6,1.04
M,5148,B,6,1.05
A,4478,B,5,1.64
M,4478,B,5,1.65
A,3674,B,5,1.79
M,3674,B,5,1.8
A,400,B,1,1.72
M,400,B,1,1.73
A,4493,S,5,1.94
M,4493,S,5,1.95
A,3593,S,5,1.64
M,3593,S,5,1.65
A,4968,B,6,1.83
M,4968,B,6,1.84
A,7992,B,9,1.15
M,7992,B,9,1.16
A,2525,S,4,1.98
M,2525,S,4,1.99
A,494,B,1,1.67
M,494,B,1,1.68
A,6402,B,7,1.38
M,6402,B,7,1.39
A,4402,B,5,1.53
M,4402,B,5,1.54
A,294,B,1,1.3
M,294,B,1,1.31
A,3288,B,4,1.16
M,3288,B,4,1.17
A,3748,B,5,1.74
M,3748,B,5,1.75
A,6136,B,7,1.18
M,6136,B,7,1.19
A,5908,B,7,1.51
M,5908,B,7,1.52
A,9776,B,11,1.74
M,9776,B,11,1.75
A,3579,S,5,1.41
M,3579,S,5,1.42
A,8126,B,9,1.94
M,8126,B,9,1.95
A,9367,S,10,1.78
M,9367,S,10,1.79
A,2994,B,4,1.67
M,2994,B,4,1.68
A,6527,S,8,1.45
M,6527,S,8,1.46
A,3285,S,4,1.02
M,3285,S,4,1.03
A,1148,B,2,1.41
M,1148,B,2,1.42
A,8814,B,10,1.02
M,8814,B,10,1.03
A,9756,B,11,1.22
M,9756,B,11,1.23
A,7896,B,9,1.94
M,7896,B,9,1.95
A,7771,S,9,1.77
M,7771,S,9,1.78
A,2781,S,4,1.33
M,2781,S,4,1.34
A,1812,B,3,1.94
M,1812,B,3,1.95
A,472,B,1,1.62
M,472,B,1,1.63
A,3985,S,5,1.86
M,3985,S,5,1.87
A,4631,S,6,1.18
M,4631,S,6,1.19
A,8785,S,10,1.37
M,8785,S,10,1.38
A,1835,S,3,1.57
M,1835,S,3,1.58
A,8896,B,10,1.11
M,8896,B,10,1.12
A,2946,B,4,1.81
M,2946,B,4,1.82
A,5289,S,6,1.99
M,5289,S,6,2
A,1678,B,3,1.24
M,1678,B,3,1.25
A,4855,S,6,1.27
M,4855,S,6,1.28
A,1066,B,2,1.95
M,1066,B,2,1.96
A,6203,S,7,1.6
M,6203,S,7,1.61
A,3001,S,4,1.73
M,3001,S,4,1.74
A,1766,B,3,1.21
M,1766,B,3,1.22
A,9221,S,10,1.89
M,9221,S,10,1.9
A,6558,B,8,1.2
M,6558,B,8,1.21
A,8356,B,9,1.68
M,8356,B,9,1.69
A,9879,S,11,1.29
M,9879,S,11,1.3
A,148,B,1,1.04
M,148,B,1,1.05
A,1119,S,2,1.22
M,1119,S,2,1.23
A,9295,S,10,1.64
M,9295,S,10,1.65
A,3732,B,5,1.43
M,3732,B,5,1.44
A,9310,B,10,1.74
M,9310,B,10,1.75
A,1414,B,2,1.11
M,1414,B,2,1.12
A,247,S,1,1.82
M,247,S,1,1.83
A,2261,S,3,1.17
M,2261,S,3,1.18
A,9097,S,10,1.54
M,9097,S,10,1.55
A,5755,S,7,1.48
M,5755,S,7,1.49
A,9531,S,11,1.28
M,9531,S,11,1.29
A,4163,S,5,1.58
M,4163,S,5,1.59
A,295,S,1,1.69
M,295,S,1,1.7
A,2606,B,4,1.06
M,2606,B,4,1.07
A,7047,S,8,1.75
M,7047,S,8,1.76
A,2205,S,3,1.57
M,2205,S,3,1.58
A,7917,S,9,1.44
M,7917,S,9,1.45
A,5798,B,7,1.91
M,5798,B,7,1.92
A,3764,B,5,1.11
M,3764,B,5,1.12
A,6144,B,7,1.24
M,6144,B,7,1.25
A,2617,S,4,1.03
M,2617,S,4,1.04
A,3605,S,5,1.45
M,3605,S,5,1.46
A,368,B,1,1.53
M,368,B,1,1.54
A,5667,S,7,1.12
M,5667,S,7,1.13
A,7749,S,9,1.38
M,7749,S,9,1.39
A,2777,S,4,1.22
M,2777,S,4,1.23
A,6191,S,7,1.55
M,6191,S,7,1.56
A,3755,S,5,1.98
M,3755,S,5,1.99
A,4580,B,6,1.33
M,4580,B,6,1.34
A,8691,S,10,1.01
M,8691,S,10,1.02
A,2978,B,4,1.55
M,2978,B,4,1.56
A,6006,B,7,1.17
M,6006,B,7,1.18
A,5571,S,7,1.24
M,5571,S,7,1.25
A,9292,B,10,1.35
M,9292,B,10,1.36
A,2401,S,3,1.87
M,2401,S,3,1.88
A,5733,S,7,1.54
M,5733,S,7,1.55
A,1474,B,2,1.01
M,1474,B,2,1.02
A,2084,B,3,1.51
M,2084,B,3,1.52
A,6576,B,8,1.8
M,6576,B,8,1.81
A,8517,S,10,1.02
M,8517,S,10,1.03
A,8538,B,10,1.15
M,8538,B,10,1.16
A,2775,S,4,1.81
M,2775,S,4,1.82
A,2990,B,4,1.92
M,2990,B,4,1.93
A,664,B,2,1.46
M,664,B,2,1.47
A,8413,S,9,1.15
M,8413,S,9,1.16
A,1005,S,2,1.47
M,1005,S,2,1.48
A,3113,S,4,1.74
M,3113,S,4,1.75
A,3462,B,4,1.46
M,3462,B,4,1.47
A,2093,S,3,1.21
M,2093,S,3,1.22
A,4228,B,5,1.94
M,4228,B,5,1.95
A,1874,B,3,1.13
M,1874,B,3,1.14
A,7900,B,9,1.67
M,7900,B,9,1.68
A,9470,B,10,1.87
M,9470,B,10,1.88
A,9548,B,11,1.99
M,9548,B,11,2
A,4999,S,6,1.36
M,4999,S,6,1.37
A,7784,B,9,1.19
M,7784,B,9,1.2
A,241,S,1,1.95
M,241,S,1,1.96
A,5647,S,7,1.2
M,5647,S,7,1.21
A,7296,B,8,1.39
M,7296,B,8,1.4
A,6937,S,8,1.3
M,6937,S,8,1.31
A,6659,S,8,1.96
M,6659,S,8,1.97
A,4066,B,5,1.47
M,4066,B,5,1.48
A,4224,B,5,1.46
M,4224,B,5,1.47
A,7372,B,8,1.79
M,7372,B,8,1.8
A,4417,S,5,1.75
M,4417,S,5,1.76
A,9998,B,11,1.44
M,9998,B,11,1.45
A,7094,B,8,1.27
M,7094,B,8,1.28
A,2384,B,3,1.36
M,2384,B,3,1.37
A,6788,B,8,1.43
M,6788,B,8,1.44
A,5343,S,6,1.67
M,5343,S,6,1.68
A,3091,S,4,1.24
M,3091,S,4,1.25
A,192,B,1,1.16
M,192,B,1,1.17
A,1032,B,2,1.22
M,1032,B,2,1.23
A,4888,B,6,1.9
M,4888,B,6,1.91
A,3668,B,5,1.93
M,3668,B,5,1.94
A,7381,S,8,1.63
M,7381,S,8,1.64
A,1478,B,2,1.61
M,1478,B,2,1.62
A,1267,S,2,1.75
M,1267,S,2,1.76
A,3025,S,4,1.29
M,3025,S,4,1.3
A,2577,S,4,1.15
M,2577,S,4,1.16
A,4932,B,6,1.43
M,4932,B,6,1.44
A,9326,B,10,1.74
M,9326,B,10,1.75
A,1115,S,2,1.31
M,1115,S,2,1.32
A,6422,B,7,1.88
M,6422,B,7,1.89
A,5869,S,7,1.56
M,5869,S,7,1.57
A,7130,B,8,1.86
M,7130,B,8,1.87
A,5874,B,7,1.99
M,5874,B,7,2
A,7985,S,9,1.95
M,7985,S,9,1.96
A,109,S,1,1.64
M,109,S,1,1.65
A,6238,B,7,1.26
M,6238,B,7,1.27
A,3532,B,5,1.41
M,3532,B,5,1.42
A,9849,S,11,1.78
M,9849,S,11,1.79
A,2697,S,4,1.11
M,2697,S,4,1.12
A,7947,S,9,1.98
M,7947,S,9,1.99
A,4686,B,6,1.01
M,4686,B,6,1.02
A,9897,S,11,1.81
M,9897,S,11,1.82
A,6085,S,7,1.36
M,6085,S,7,1.37
A,9107,S,10,1.84
M,9107,S,10,1.85
A,6105,S,7,1.92
M,6105,S,7,1.93
A,8668,B,10,1.24
M,8668,B,10,1.25
A,1330,B,2,1.67
M,1330,B,2,1.68
A,6555,S,8,1.82
M,6555,S,8,1.83
A,203,S,1,1.86
M,203,S,1,1.87
A,8337,S,9,1.06
M,8337,S,9,1.07
A,6668,B,8,1.14
M,6668,B,8,1.15
A,1456,B,2,1.04
M,1456,B,2,1.05
A,2955,S,4,1.24
M,2955,S,4,1.25
A,9429,S,10,1.11
M,9429,S,10,1.12
A,3845,S,5,1.59
M,3845,S,5,1.6
A,8775,S,10,1.37
M,8775,S,10,1.38
A,5594,B,7,1.82
M,5594,B,7,1.83
A,8492,B,9,1.73
M,8492,B,9,1.74
A,9761,S,11,1.31
M,9761,S,11,1.32
A,1027,S,2,1.35
M,1027,S,2,1.36
A,7796,B,9,1.27
M,7796,B,9,1.28
A,9635,S,11,1.12
M,9635,S,11,1.13
A,4965,S,6,1.5
M,4965,S,6,1.51
A,7592,B,9,1.52
M,7592,B,9,1.53
A,7826,B,9,1.25
M,7826,B,9,1.26
A,1019,S,2,1.05
M,1019,S,2,1.06
A,2660,B,4,1.05
M,2660,B,4,1.06
A,8307,S,9,1.92
M,8307,S,9,1.93
A,3647,S,5,1.77
M,3647,S,5,1.78
A,1796,B,3,1.48
M,1796,B,3,1.49
A,6624,B,8,1.04
M,6624,B,8,1.05
A,7525,S,9,1.76
M,7525,S,9,1.77
A,910,B,2,1.08
M,910,B,2,1.09
A,7325,S,8,1.82
M,7325,S,8,1.83
A,1049,S,2,1.75
M,1049,S,2,1.76
A,4724,B,6,1.48
M,4724,B,6,1.49
A,7546,B,9,1.68
M,7546,B,9,1.69
A,3622,B,5,1.43
M,3622,B,5,1.44
A,6741,S,8,1.25
M,6741,S,8,1.26
A,5556,B,7,1.16
M,5556,B,7,1.17
A,3077,S,4,1.77
M,3077,S,4,1.78
A,4471,S,5,1.35
M,4471,S,5,1.36
A,2894,B,4,1.31
M,2894,B,4,1.32
A,2171,S,3,1.53
M,2171,S,3,1.54
A,2316,B,3,1.94
M,2316,B,3,1.95
A,6262,B,7,1.22
M,6262,B,7,1.23
A,8886,B,10,1.82
M,8886,B,10,1.83
A,7245,S,8,1.63
M,7245,S,8,1.64
A,4469,S,5,1.18
M,4469,S,5,1.19
A,6781,S,8,1.26
M,6781,S,8,1.27
A,1631,S,3,1.86
M,1631,S,3,1.87
A,8932,B,10,1.53
M,8932,B,10,1.54
A,6798,B,8,1.37
M,6798,B,8,1.38
A,5989,S,7,1.99
M,5989,S,7,2
A,521,S,2,1.48
M,521,S,2,1.49
A,9284,B,10,1.09
M,9284,B,10,1.1
A,8134,B,9,1.94
M,8134,B,9,1.95
A,1731,S,3,1.31
M,1731,S,3,1.32
A,2156,B,3,1.23
M,2156,B,3,1.24
A,1441,S,2,1.66
M,1441,S,2,1.67
A,9263,S,10,1.87
M,9263,S,10,1.88
A,5470,B,6,1.07
M,5470,B,6,1.08
A,7864,B,9,1.51
M,7864,B,9,1.52
A,8690,B,10,1.35
M,8690,B,10,1.36
A,9108,B,10,1.12
M,9108,B,10,1.13
A,9242,B,10,1.86
M,9242,B,10,1.87
A,222,B,1,1.91
M,222,B,1,1.92
A,2621,S,4,1.75
M,2621,S,4,1.76
A,7901,S,9,1.06
M,7901,S,9,1.07
A,1165,S,2,1.93
M,1165,S,2,1.94
A,7215,S,8,1.31
M,7215,S,8,1.32
A,8714,B,10,1.46
M,8714,B,10,1.47
A,8362,B,9,1.39
M,8362,B,9,1.4
A,4960,B,6,1.78
M,4960,B,6,1.79
A,6486,B,7,1.34
M,6486,B,7,1.35
A,3608,B,5,1.24
M,3608,B,5,1.25
A,7224,B,8,1.67
M,7224,B,8,1.68
A,5046,B,6,1.92
M,5046,B,6,1.93
A,7590,B,9,1.9
M,7590,B,9,1.91
A,8557,S,10,1.98
M,8557,S,10,1.99
A,6397,S,7,1.35
M,6397,S,7,1.36
A,5185,S,6,1.68
M,5185,S,6,1.69
A,4108,B,5,1.83
M,4108,B,5,1.84
A,7923,S,9,1.13
M,7923,S,9,1.14
A,7145,S,8,1.42
M,7145,S,8,1.43
A,5915,S,7,1.22
M,5915,S,7,1.23
A,4545,S,6,1.5
M,4545,S,6,1.51
A,3494,B,4,1.95
M,3494,B,4,1.96
A,3538,B,5,1.51
M,3538,B,5,1.52
A,5764,B,7,1.63
M,5764,B,7,1.64
A,5952,B,7,1.93
M,5952,B,7,1.94
A,2789,S,4,1.59
M,2789,S,4,1.6
A,6327,S,7,1.74
M,6327,S,7,1.75
A,280,B,1,1.21
M,280,B,1,1.22
A,8565,S,10,1.4
M,8565,S,10,1.41
A,655,S,2,1.67
M,655,S,2,1.68
A,153,S,1,1.85
M,153,S,1,1.86
A,1644,B,3,1.21
M,1644,B,3,1.22
A,60,B,1,1.54
M,60,B,1,1.55
A,7773,S,9,1.71
M,7773,S,9,1.72
A,1680,B,3,1.9
M,1680,B,3,1.91
A,5495,S,6,1.85
M,5495,S,6,1.86
A,5346,B,6,1.84
M,5346,B,6,1.85
A,6728,B,8,1.72
M,6728,B,8,1.73
A,9780,B,11,1.3
M,9780,B,11,1.31
A,672,B,2,1.46
M,672,B,2,1.47
A,2021,S,3,1.96
M,2021,S,3,1.97
A,3187,S,4,1.43
M,3187,S,4,1.44
A,6028,B,7,1.41
M,6028,B,7,1.42
A,9968,B,11,1.32
M,9968,B,11,1.33
A,5976,B,7,1.66
M,5976,B,7,1.67
A,5510,B,7,1.86
M,5510,B,7,1.87
A,3922,B,5,1.22
M,3922,B,5,1.23
A,425,S,1,1.44
M,425,S,1,1.45
A,7267,S,8,1.92
M,7267,S,8,1.93
A,8852,B,10,1.99
M,8852,B,10,2
A,9419,S,10,1.54
M,9419,S,10,1.55
A,7452,B,8,1.72
M,7452,B,8,1.73
A,2524,B,4,1.7
M,2524,B,4,1.71
A,2832,B,4,1.37
M,2832,B,4,1.38
A,3719,S,5,1.04
M,3719,S,5,1.05
A,2414,B,3,1.33
M,2414,B,3,1.34
A,4286,B,5,1.2
M,4286,B,5,1.21
A,1560,B,3,1.04
M,1560,B,3,1.05
A,9022,B,10,1.79
M,9022,B,10,1.8
A,9579,S,11,1.11
M,9579,S,11,1.12
A,5708,B,7,1.91
M,5708,B,7,1.92
A,6833,S,8,1.54
M,6833,S,8,1.55
A,504,B,2,1.68
M,504,B,2,1.69
A,642,B,2,1.76
M,642,B,2,1.77
A,2000,B,3,1.8
M,2000,B,3,1.81
A,563,S,2,2
M,563,S,2,2.01
A,1169,S,2,1.38
M,1169,S,2,1.39
A,9396,B,10,1.14
M,9396,B,10,1.15
A,6,B,1,1.91
M,6,B,1,1.92
A,4058,B,5,1.31
M,4058,B,5,1.32
A,91,S,1,1.59
M,91,S,1,1.6
A,5970,B,7,1.77
M,5970,B,7,1.78
A,6297,S,7,1.46
M,6297,S,7,1.47
A,5416,B,6,1.24
M,5416,B,6,1.25
A,4227,S,5,1.17
M,4227,S,5,1.18
A,9014,B,10,1.04
M,9014,B,10,1.05
A,428,B,1,1.56
M,428,B,1,1.57
A,5511,S,7,1.9
M,5511,S,7,1.91
A,1580,B,3,1.13
M,1580,B,3,1.14
A,1976,B,3,1.93
M,1976,B,3,1.94
A,8315,S,9,1.36
M,8315,S,9,1.37
A,8437,S,9,1.33
M,8437,S,9,1.34
A,678,B,2,1.68
M,678,B,2,1.69
A,1724,B,3,1.15
M,1724,B,3,1.16
A,7216,B,8,1.35
M,7216,B,8,1.36
A,1102,B,2,1.28
